CAUSE,DT,AGE,SEX,RACECOLOR,DEATH_COUNT,DEATH_RATE,DEATHS_STANDARDIZED,DEATHS_STANDARDIZED_BR
X959,2019-09-04,"[15.0, 20.0)",Male,Brown,1,0.2504928446718919,0.11625955846648654,0.21924227535610033
X959,2019-11-15,"[40.0, 45.0)",Male,Brown,1,0.2504928446718919,0.198803844977692,0.2763771052879875
X959,2019-12-09,"[85.0, 90.0)",Male,Brown,1,0.2504928446718919,7.45514418666345,0.5009856893437838
X959,2019-12-21,"[35.0, 40.0)",Male,Brown,1,0.2504928446718919,0.17040329569516455,0.25407131388149035
X959,2019-12-26,"[30.0, 35.0)",Male,Brown,1,0.2504928446718919,0.13679163645254033,0.2326825736057711
X959,2020-01-20,"[30.0, 35.0)",Male,Brown,1,0.23829268060202263,0.13012924890892452,0.22134985239408062
X959,2020-01-23,"[15.0, 20.0)",Male,Brown,1,0.23829268060202263,0.11059717840992417,0.20856415904543502
X959,2020-02-01,"[25.0, 30.0)",Male,Brown,1,0.23829268060202263,0.11234921291938832,0.20950881225207538
X959,2020-02-13,"[20.0, 25.0)",Male,Brown,1,0.23829268060202263,0.11124775004762961,0.21119272869042008
X959,2020-02-16,"[20.0, 25.0)",Male,Brown,1,0.23829268060202263,0.11124775004762961,0.21119272869042008
X959,2020-02-22,"[70.0, 75.0)",Male,Brown,1,0.23829268060202263,1.383813476202222,0.5056454442042919
X959,2020-02-24,"[15.0, 20.0)",Male,Brown,2,0.47658536120404527,0.22119435681984834,0.41712831809087003
X959,2020-02-29,"[20.0, 25.0)",Male,Yellow,1,0.23829268060202263,0.11124775004762961,0.21119272869042008
X959,2020-03-20,"[55.0, 60.0)",Female,Brown,1,0.23829268060202263,0.417179062678611,0.4012428224842881
X959,2020-03-27,"[15.0, 20.0)",Male,Brown,1,0.23829268060202263,0.11059717840992417,0.20856415904543502
X959,2020-04-10,"[20.0, 25.0)",Male,White,1,0.23829268060202263,0.11124775004762961,0.21119272869042008
X959,2020-04-10,"[30.0, 35.0)",Female,White,1,0.23829268060202263,0.12254071819501317,0.21667649791242227
X959,2020-04-28,"[15.0, 20.0)",Male,Brown,1,0.23829268060202263,0.11059717840992417,0.20856415904543502
X959,2020-05-26,"[15.0, 20.0)",Male,Brown,1,0.23829268060202263,0.11059717840992417,0.20856415904543502
X959,2020-06-08,"[20.0, 25.0)",Male,Brown,1,0.23829268060202263,0.11124775004762961,0.21119272869042008
X959,2020-07-08,"[20.0, 25.0)",Male,White,1,0.23829268060202263,0.11124775004762961,0.21119272869042008
X959,2020-07-08,"[25.0, 30.0)",Male,Brown,1,0.23829268060202263,0.11234921291938832,0.20950881225207538
X959,2020-07-14,"[15.0, 20.0)",Male,Brown,1,0.23829268060202263,0.11059717840992417,0.20856415904543502
X959,2020-07-16,"[35.0, 40.0)",Male,Brown,1,0.23829268060202263,0.1621038643551174,0.24169686175348
X959,2020-07-25,"[15.0, 20.0)",Male,Brown,1,0.23829268060202263,0.11059717840992417,0.20856415904543502
X959,2020-08-05,"[30.0, 35.0)",Male,Brown,1,0.23829268060202263,0.13012924890892452,0.22134985239408062
X959,2020-08-05,"[35.0, 40.0)",Male,Brown,1,0.23829268060202263,0.1621038643551174,0.24169686175348
X959,2020-08-23,"[25.0, 30.0)",Male,Brown,1,0.23829268060202263,0.11234921291938832,0.20950881225207538
X959,2020-08-24,"[15.0, 20.0)",Male,Brown,1,0.23829268060202263,0.11059717840992417,0.20856415904543502
X959,2020-08-31,"[20.0, 25.0)",Male,Brown,1,0.23829268060202263,0.11124775004762961,0.21119272869042008
X959,2020-09-01,"[20.0, 25.0)",Male,White,1,0.23829268060202263,0.11124775004762961,0.21119272869042008
X959,2020-09-03,"[25.0, 30.0)",Male,Brown,1,0.23829268060202263,0.11234921291938832,0.20950881225207538
X959,2020-10-16,"[20.0, 25.0)",Male,Brown,1,0.23829268060202263,0.11124775004762961,0.21119272869042008
X959,2020-11-19,"[35.0, 40.0)",Male,Brown,1,0.23829268060202263,0.1621038643551174,0.24169686175348
